City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,sao martinho,39.5144,-9.1311,15.05,94,15,1.34,PT,1733447144
83,alesund,62.4723,6.1549,8.08,57,100,7.2,NO,1733447145
84,papatowai,-46.5619,169.4708,15.96,73,100,5.82,NZ,1733446815
85,weno,7.4515,151.8468,29.36,78,57,9.54,FM,1733447147
86,dudinka,69.4058,86.1778,-26.66,100,100,1.84,RU,1733447148
87,piton saint-leu,-21.2196,55.3151,21.06,53,75,3.6,RE,1733447149
88,bredasdorp,-34.5322,20.0403,15.26,75,25,2.63,ZA,1733446832
89,stanley,54.868,-1.6985,5.85,77,7,10.8,GB,1733446968
90,san patricio,28.017,-97.5169,16.97,84,100,5.8,US,1733446786
91,iskateley,67.6803,53.1512,-3.22,81,100,9.7,RU,1733447153
92,ziro,27.6333,93.8333,4.09,88,0,0.42,IN,1733447154
93,hobyo,5.3505,48.5268,25.88,74,14,8.21,SO,1733446928
94,badger,64.8,-147.5333,-6.12,86,100,3.6,US,1733446952
95,hoa binh,20.8133,105.3383,20.59,85,100,0.67,VN,1733447158
96,haiku-pauwela,20.9219,-156.3051,27.16,71,20,8.05,US,1733447159
97,yerofey pavlovich,53.9667,121.9667,-17.89,87,99,1.57,RU,1733447160
98,kerikeri,-35.2268,173.9474,25.65,36,0,3.57,NZ,1733447161
99,villa gesell,-37.2639,-56.973,16.57,87,100,4.76,AR,1733447162
100,kingston,17.997,-76.7936,25.53,89,40,4.12,JM,1733446594
101,byron bay,-28.65,153.6167,26.86,61,6,3.29,AU,1733447164
102,guymon,36.6828,-101.4816,3.0,60,0,5.14,US,1733447165
103,ribeira grande,38.5167,-28.7,19.87,90,100,5.81,PT,1733446783
104,horta,38.5333,-28.6333,19.45,90,100,6.71,PT,1733447167
105,kenora,49.8167,-94.4337,-11.46,92,75,5.14,CA,1733447081
106,pisco,-13.7,-76.2167,19.03,82,0,6.17,PE,1733447170
107,sao jose da coroa grande,-8.8978,-35.1478,24.96,80,86,4.36,BR,1733447171
108,lihue,21.9789,-159.3672,22.47,100,100,3.6,US,1733446878
109,hassi messaoud,31.6804,6.0729,11.92,54,0,5.14,DZ,1733447173
110,ceeldheer,3.8488,47.1806,25.24,81,0,6.77,SO,1733447174
111,aasiaat,68.7098,-52.8699,-12.89,95,100,3.09,GL,1733446801
112,port lincoln,-34.7333,135.8667,24.0,66,100,3.65,AU,1733447176
113,akobo,7.4344,3.9497,20.86,71,23,0.49,NG,1733447177
114,hodmezovasarhely,46.4167,20.3333,2.23,81,100,1.14,HU,1733447178
115,margaret river,-33.95,115.0667,18.6,52,0,4.22,AU,1733446934
116,djibo,14.1022,-1.6306,21.9,14,100,4.06,BF,1733447180
117,keflavik,64.0049,-22.5624,1.24,93,40,1.54,IS,1733446824
118,sabha,27.0377,14.4283,10.65,58,100,4.49,LY,1733447182
119,essaouira,31.5125,-9.77,16.72,48,100,2.06,MA,1733447183
120,garissa,-0.4536,39.6401,25.63,75,82,3.65,KE,1733447185
121,obolo-eke (1),6.8833,7.6333,22.22,37,4,1.31,NG,1733447186
122,zeven,53.3,9.2833,4.4,94,100,7.92,DE,1733447187
123,bilibino,68.0546,166.4372,-22.74,99,8,2.04,RU,1733446942
124,zaltan,32.947,11.8665,16.3,63,100,15.14,LY,1733447189
125,talcahuano,-36.7167,-73.1167,12.82,94,20,2.06,CL,1733447093
126,taoudenni,22.6783,-3.9836,18.42,33,100,5.44,ML,1733447192
127,qaqortoq,60.7167,-46.0333,-16.5,80,0,2.93,GL,1733446851
128,urganch,41.55,60.6333,-2.03,74,100,3.09,UZ,1733447194
129,saipan,15.1355,145.701,29.8,83,70,5.36,MP,1733446884
130,mont-dore,-22.2833,166.5833,30.56,62,43,6.78,NC,1733447196
131,constantia,44.1833,28.65,1.38,80,100,7.27,RO,1733446859
132,sibolga,1.7427,98.7792,25.21,78,100,1.31,ID,1733447198
133,petropavlovsk-kamchatsky,53.0452,158.6483,-4.67,63,20,2.0,RU,1733446837
134,mangrol,21.1167,70.1167,23.37,43,100,5.54,IN,1733447201
135,tura,25.5198,90.2201,14.43,77,0,1.26,IN,1733446671
136,college,64.8569,-147.8028,-6.07,71,100,3.6,US,1733446595
137,zeya,53.75,127.2667,-15.85,84,100,3.17,RU,1733447204
138,al qusiyah,27.4402,30.8184,14.83,68,100,1.81,EG,1733447205
139,celestun,20.8667,-90.4,22.07,72,77,5.83,MX,1733447207
140,tank,32.2217,70.3793,13.63,23,0,3.17,PK,1733447208
141,srandakan,-7.9386,110.2506,25.37,85,100,2.21,ID,1733447209
142,port elizabeth,-33.918,25.5701,18.51,82,0,5.14,ZA,1733446834
143,kodiak,57.79,-152.4072,2.73,100,100,2.57,US,1733446843
144,kwang binh,17.4833,106.6,21.66,90,100,0.22,VN,1733447212
145,mili,6.0815,171.735,28.27,82,60,10.35,MH,1733447213
146,ko pha ngan,9.7578,100.0291,25.06,69,100,1.21,TH,1733447214
147,xinyuan,37.3,99.0,-15.61,64,6,2.94,CN,1733447216
148,east wenatchee bench,47.4257,-120.2812,0.54,79,100,2.57,US,1733447217
149,scituate,42.1959,-70.7259,3.01,71,75,3.6,US,1733447218
150,adrian,41.8975,-84.0372,-2.81,63,0,3.6,US,1733447219
151,axim,4.8699,-2.2405,24.97,86,11,1.5,GH,1733447220
152,barcelos,41.5388,-8.6151,12.77,96,100,1.07,PT,1733447221
153,ixtapa,20.7,-105.2,25.13,88,0,2.06,MX,1733447222
154,piacabucu,-10.4056,-36.4344,25.23,78,0,4.44,BR,1733446875
155,kailua-kona,19.6406,-155.9956,28.64,64,0,3.6,US,1733447224
156,kostomuksha,64.571,30.5767,-5.63,85,39,4.44,RU,1733447225
157,al hoceima,35.2433,-3.9309,16.88,70,5,0.96,MA,1733447226
158,balkashino,52.5167,68.7667,-9.18,96,99,2.04,KZ,1733447227
159,katsuren-haebaru,26.3369,127.8719,21.16,72,100,3.6,JP,1733447228
160,olonkinbyen,70.9221,-8.7187,-1.94,99,100,10.22,SJ,1733446839
161,longyearbyen,78.2186,15.6401,-6.09,63,20,9.26,SJ,1733446937
162,alofi,-19.0595,-169.9187,28.94,70,40,6.17,NU,1733447216
163,susuman,62.7833,148.1667,-23.71,100,100,0.97,RU,1733447234
164,altay,47.8667,88.1167,-11.65,69,1,2.96,CN,1733447235
165,irakleion,35.3279,25.1434,15.79,88,20,5.38,GR,1733447236
166,port alfred,-33.5906,26.891,18.43,85,100,3.07,ZA,1733447237
167,holualoa,19.6228,-155.9522,26.57,64,0,3.6,US,1733447239
168,hancheng,32.5186,112.3522,7.95,51,100,1.71,CN,1733447114
169,ilulissat,69.2167,-51.1,-9.99,57,100,9.77,GL,1733446923
170,bahia de kino,28.8333,-111.9333,20.4,47,0,5.35,MX,1733447243
171,kralendijk,12.15,-68.2667,27.99,69,20,5.66,BQ,1733447245
172,todos santos,23.45,-110.2167,21.91,76,7,4.87,MX,1733447246
173,batang,-6.4846,110.7083,23.32,94,100,2.69,ID,1733447247
174,lompoc,34.6391,-120.4579,16.07,76,0,6.71,US,1733447248
175,lazaro cardenas,17.9583,-102.2,25.56,79,94,0.64,MX,1733447249
176,kapoeta,4.7717,33.5903,25.64,36,66,1.77,SS,1733447250
177,"laikit, laikit ii (dimembe)",1.4792,124.9735,28.47,74,20,1.54,ID,1733447251
178,banda aceh,5.5577,95.3222,26.09,82,100,1.89,ID,1733446940
179,mountain home,43.133,-115.6912,1.99,59,0,1.65,US,1733447253
180,atafu village,-8.5421,-172.5159,28.28,67,1,4.79,TK,1733447254
181,la ronge,55.1001,-105.2842,-4.29,98,100,1.19,CA,1733447256
182,chadron,42.8294,-102.9999,4.42,52,0,1.54,US,1733447257
183,kurumkan,54.3,110.3,-22.82,87,12,1.52,RU,1733447258
184,cradock,-32.1642,25.6192,13.7,88,100,1.05,ZA,1733447259
185,happy valley-goose bay,53.3168,-60.3315,-9.46,79,100,2.03,CA,1733447260
186,tuy hoa,13.0833,109.3,23.26,92,100,1.33,VN,1733447261
187,aykhal,66.0,111.5,-14.07,94,100,6.54,RU,1733447262
188,vila velha,-20.3297,-40.2925,24.97,81,0,5.14,BR,1733446585
189,letterkenny,54.95,-7.7333,5.79,69,38,4.4,IE,1733446856
190,kayangel,8.0823,134.7173,29.28,76,100,5.73,PW,1733447265
191,gaspar hernandez,19.6289,-70.2811,24.46,91,74,3.04,DO,1733447266
192,kavieng,-2.5744,150.7967,27.76,82,100,7.64,PG,1733447267
