City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,polyarnyy,69.1989,33.4478,-11.42,87,17,5.33,RU,1733352571
366,nushki,29.5542,66.0215,9.82,42,0,0.41,PK,1733352573
367,quezon,7.7303,125.0989,22.59,88,51,1.17,PH,1733352574
368,paramonga,-10.6667,-77.8333,20.59,84,86,4.37,PE,1733352575
369,matoury,4.8483,-52.3317,26.98,78,100,1.54,GF,1733352391
370,tofol,5.3248,163.0078,29.22,77,69,9.0,FM,1733352577
371,shimanovsk,52.0,127.7,-15.26,92,100,2.68,RU,1733352578
372,ji'an,27.1172,114.9793,11.9,80,42,2.51,CN,1733352309
373,posse,-14.0931,-46.3694,22.16,87,95,2.04,BR,1733352580
374,port douglas,-16.4833,145.4667,25.18,93,100,4.16,AU,1733352581
375,knyaze-volkonskoye,48.4642,135.4567,-23.81,97,100,1.93,RU,1733352582
376,lamu,-2.2717,40.902,26.37,80,13,5.53,KE,1733352583
377,lobujya,27.95,86.8167,-10.33,12,0,1.71,NP,1733352584
378,saldanha,-33.0117,17.9442,17.03,94,32,2.59,ZA,1733352351
379,grand falls-windsor,48.9332,-55.6649,-3.05,75,65,1.7,CA,1733352539
380,atbasar,51.8,68.3333,-17.19,99,56,1.78,KZ,1733352587
381,kaindy,42.8247,73.6759,1.53,52,66,1.69,KG,1733352588
382,rosetta,31.4044,30.4164,16.29,74,20,1.75,EG,1733352589
383,cox's bazar,21.4532,91.9798,16.84,73,5,5.11,BD,1733352590
384,severo-yeniseyskiy,60.3725,93.0408,-8.05,95,100,2.58,RU,1733352593
385,elmadag,39.9208,33.2308,3.52,100,100,0.4,TR,1733352594
386,seaford,50.7714,0.1027,10.53,89,100,3.58,GB,1733352595
387,tanjung pandan,-2.75,107.65,25.62,87,100,1.82,ID,1733352597
388,colonia,50.9333,6.95,4.98,87,20,3.6,DE,1733352359
389,tamanrasset,22.785,5.5228,8.95,27,0,1.54,DZ,1733352599
390,palikir - national government center,6.9248,158.1611,28.47,79,75,5.66,FM,1733352600
391,ndola,-12.9587,28.6366,17.87,41,95,1.36,ZM,1733352601
392,akrehamn,59.2667,5.1833,5.14,65,75,10.8,NO,1733352602
393,ulverstone,-41.15,146.1667,18.73,81,46,1.94,AU,1733352603
394,morehead city,34.7229,-76.726,9.0,60,0,6.17,US,1733351996
395,paris,48.8534,2.3488,6.16,95,100,5.14,FR,1733352263
396,pacasmayo,-7.4006,-79.5714,20.15,82,14,6.19,PE,1733352607
397,qinggang,46.6833,126.0833,-19.35,93,18,3.57,CN,1733352608
398,vrangel',42.7297,133.0839,-2.29,50,41,9.13,RU,1733352609
399,ma'ili,21.4219,-158.1803,28.95,65,40,4.12,US,1733352610
400,kiama,-34.6833,150.8667,22.92,79,5,2.68,AU,1733352611
401,san luis de la loma,17.2706,-100.8939,27.66,68,77,2.47,MX,1733352612
402,hammerfest,70.6634,23.6821,-0.75,59,0,3.09,NO,1733352613
403,weinan,34.5036,109.5089,4.72,50,80,1.82,CN,1733352614
404,ketchikan,55.3422,-131.6461,9.99,93,100,5.14,US,1733352615
405,inarajan village,13.2736,144.7484,29.66,79,93,7.16,GU,1733352616
406,quthing,-30.4,27.7003,19.41,32,34,1.81,LS,1733352618
407,st. thomas,42.7736,-81.1804,0.31,91,100,7.49,CA,1733352619
408,onega,63.9061,38.1404,-4.89,88,66,4.21,RU,1733352620
409,tokoroa,-38.2333,175.8667,23.79,45,98,4.46,NZ,1733352622
410,kharkhorin,47.1975,102.8238,-7.46,61,68,3.46,MN,1733352624
411,craig,40.5153,-107.5464,-1.03,69,0,0.0,US,1733352626
412,slavonski brod,45.1603,18.0156,4.15,90,100,2.17,HR,1733352627
413,ciudad choluteca,13.3003,-87.1908,30.04,54,75,12.86,HN,1733352628
414,griffith,41.5284,-87.4237,3.92,69,100,7.2,US,1733352629
415,wladyslawowo,54.7909,18.4009,3.85,89,98,2.2,PL,1733352630
416,tadine,-21.55,167.8833,27.37,64,76,3.35,NC,1733352631
417,iranshahr,27.2025,60.6848,14.65,32,2,1.25,IR,1733352632
418,aromashevo,56.8602,68.6375,-6.92,94,90,4.82,RU,1733352634
419,horasan,40.0458,42.1728,-12.1,89,50,0.47,TR,1733352635
420,kayangel,8.0823,134.7173,28.63,77,64,3.74,PW,1733352636
421,port elizabeth,-33.918,25.5701,20.16,96,0,2.06,ZA,1733352637
422,nouadhibou,20.931,-17.0347,21.99,68,100,0.0,MR,1733352639
423,kirriemuir,56.674,-3.0034,7.29,96,100,5.03,GB,1733352640
424,colchani,-20.3,-66.9333,15.47,12,96,5.72,BO,1733352641
425,zelenoborskiy,66.845,32.3622,-5.71,73,10,3.89,RU,1733352642
426,jayapura,-2.5333,140.7,26.66,78,100,2.18,ID,1733352643
427,manicore,-5.8092,-61.3003,27.46,74,99,0.9,BR,1733352644
428,antsiranana,-12.2787,49.2917,24.66,79,4,5.19,MG,1733352645
429,mutuali,-14.8706,37.0044,22.79,84,100,1.23,MZ,1733352646
430,ephrata,40.1798,-76.1788,3.02,58,100,4.63,US,1733352647
431,unai,-16.3575,-46.9061,22.35,95,98,0.59,BR,1733352648
432,hami,42.8,93.45,-3.87,74,19,2.33,CN,1733352649
433,baoding,38.8511,115.4903,2.74,44,1,3.41,CN,1733352650
434,callao,-12.0667,-77.15,19.16,82,40,5.14,PE,1733352191
435,praia da vitoria,38.7333,-27.0667,18.14,88,20,3.06,PT,1733352652
436,twon-brass,4.3151,6.2418,27.91,74,25,4.99,NG,1733352654
437,medina,24.4686,39.6142,18.24,20,0,1.03,SA,1733352655
438,palmas,-10.2128,-48.3603,25.93,83,40,2.06,BR,1733352357
439,kualakapuas,-3.0091,114.3876,23.79,98,100,1.01,ID,1733352657
440,ayorou,14.7308,0.9174,22.03,13,9,4.13,NE,1733352658
441,kasongo,-4.45,26.6667,19.6,96,100,0.36,CD,1733352659
442,ordubad,38.9059,46.0234,3.6,56,56,2.61,AZ,1733352660
443,bamboo flat,11.7,92.7167,26.05,94,40,1.03,IN,1733352661
444,phang nga,8.4509,98.5298,22.87,92,85,0.98,TH,1733352662
445,rzhyshchiv,49.9689,31.0463,-2.26,91,87,2.06,UA,1733352663
446,andovoranto,-18.95,49.1,24.27,80,84,2.27,MG,1733352664
447,walvis bay,-22.9575,14.5053,16.53,82,72,3.6,NA,1733352561
448,zaozersk,69.4005,32.4476,-11.45,82,11,5.24,RU,1733352669
449,sirte,31.2089,16.5887,16.85,50,0,4.93,LY,1733352670
450,marsabit,2.3284,37.9899,19.84,50,7,3.15,KE,1733352671
451,guajara mirim,-10.7828,-65.3394,24.47,93,100,2.07,BR,1733352404
452,miyazu,35.5333,135.1833,5.74,71,94,3.71,JP,1733352673
453,peace river,56.2501,-117.286,-7.83,79,100,2.06,CA,1733352675
454,yokadouma,3.5167,15.05,21.32,45,62,0.33,CM,1733352676
455,pauini,-7.7136,-66.9764,24.44,95,88,0.32,BR,1733352677
456,la sarre,48.8002,-79.1996,-3.44,93,100,5.7,CA,1733352332
457,portet-sur-garonne,43.5233,1.4065,3.99,81,0,4.12,FR,1733352679
458,isagarh,24.8333,77.8833,15.47,48,21,0.57,IN,1733352680
459,kidal,18.4411,1.4078,20.81,17,92,4.14,ML,1733352681
460,viedma,-40.8135,-62.9967,16.54,56,50,5.39,AR,1733352531
461,el alto,-4.2714,-81.2147,20.33,77,51,8.98,PE,1733352683
462,atar,20.5169,-13.0499,23.23,44,100,1.6,MR,1733352685
463,levuka,50.1834,-105.4011,-18.15,78,75,2.57,CA,1733352686
464,antofagasta,-23.65,-70.4,16.6,82,99,4.01,CL,1733352687
465,piacabucu,-10.4056,-36.4344,25.4,83,0,5.35,BR,1733352688
466,mushie,-3.0167,16.9,20.93,96,100,1.26,CD,1733352689
467,zhigalovo,54.8097,105.1578,-11.88,97,100,1.03,RU,1733352690
468,papao,-17.75,-149.55,30.82,75,99,4.91,PF,1733352691
469,buk,52.3553,16.5196,2.84,91,97,3.62,PL,1733352692
470,kingston,17.997,-76.7936,28.53,74,75,3.09,JM,1733352626
471,shar,49.5886,81.0453,-9.0,95,13,2.35,KZ,1733352694
472,miquelon,47.0975,-56.3814,1.68,55,95,4.34,PM,1733352695
473,miracema do tocantins,-9.5618,-48.3967,23.52,92,91,1.08,BR,1733352696
474,argo,37.6333,22.7333,13.02,88,99,0.12,GR,1733352697
475,pundong,-7.9522,110.3486,25.14,92,100,2.01,ID,1733352638
476,chuhar jamali,24.3895,67.9923,20.33,34,2,3.36,PK,1733352699
477,champerico,14.3,-91.9167,27.12,70,22,2.68,GT,1733352700
478,mugia,43.1041,-9.2179,14.61,83,100,5.01,ES,1733352701
479,malango,-2.9627,119.9001,20.54,95,100,0.81,ID,1733352702
480,morant bay,17.8815,-76.4093,25.41,87,100,8.88,JM,1733352704
481,bel ombre,-4.6167,55.4167,27.91,69,20,2.06,SC,1733352705
482,camayenne,9.535,-13.6878,27.74,73,95,5.45,GN,1733352706
483,nadi,-17.8,177.4167,31.0,62,40,4.63,FJ,1733352707
484,kabanga,-2.6386,30.4678,15.82,94,99,0.91,TZ,1733352708
485,takaungu,-3.6837,39.8566,25.74,86,31,3.92,KE,1733352709
486,ancud,-41.8697,-73.8203,12.03,86,100,5.61,CL,1733352710
487,vernon,50.2581,-119.2691,2.18,73,26,1.03,CA,1733352711
488,port augusta,-32.5,137.7667,33.43,27,0,2.0,AU,1733352712
489,kuta,-8.7233,115.1723,25.97,100,75,1.54,ID,1733352713
490,goba,7.0167,39.9833,7.45,63,5,2.0,ET,1733352714
491,el calafate,-50.3408,-72.2768,11.96,56,22,0.48,AR,1733352488
492,lazaro cardenas,17.9583,-102.2,28.31,67,11,3.63,MX,1733352716
493,suntar,62.1444,117.6319,-28.56,99,27,1.82,RU,1733352717
494,hastinapur,29.1667,78.0167,13.43,31,0,3.25,IN,1733352718
495,grand-lahou,5.1367,-5.0242,26.2,85,14,3.23,CI,1733352720
496,mersing,2.4312,103.8405,23.95,94,20,1.54,MY,1733352721
497,azadshahr,34.7909,48.5707,-4.73,58,0,2.06,IR,1733352722
498,labytnangi,66.6572,66.4183,-4.14,94,100,6.69,RU,1733352723
499,labrador city,52.9463,-66.9114,-17.05,85,100,1.54,CA,1733352613
500,klyuchi,52.2667,79.1667,-11.16,91,28,2.97,RU,1733352725
501,huarmey,-10.0681,-78.1522,21.14,81,46,4.7,PE,1733352726
502,kenai,60.5544,-151.2583,4.05,94,100,3.09,US,1733352727
503,xiongzhou,25.1167,114.3,12.51,87,1,1.28,CN,1733352728
504,ambovombe,-25.1667,46.0833,23.49,92,12,2.0,MG,1733352729
505,sisimiut,66.9395,-53.6735,-10.86,90,100,3.48,GL,1733352730
506,dolores,-36.3132,-57.6792,19.64,55,77,4.09,AR,1733352673
507,yeppoon,-23.1333,150.7333,26.99,75,4,5.43,AU,1733352732
508,bondo,3.8146,23.6866,20.76,45,5,1.03,CD,1733352733
509,anamur,36.0751,32.8369,13.53,67,43,5.88,TR,1733352734
510,el hajeb,33.6879,-5.371,4.98,84,0,1.03,MA,1733352735
511,francistown,-21.17,27.5079,27.62,23,69,2.48,BW,1733352736
512,simanggang,1.2472,111.4528,23.99,100,99,0.51,MY,1733352738
513,taunsa,30.7048,70.6505,15.81,36,0,1.33,PK,1733352739
514,bogota,4.6097,-74.0817,15.73,82,40,5.66,CO,1733352448
515,leava,-14.3,-178.1667,28.14,80,100,6.39,WF,1733352741
516,luanco,43.6152,-5.7934,12.54,93,100,1.79,ES,1733352742
517,la passe,45.5549,-0.8967,6.86,78,100,3.63,FR,1733352743
518,harrodsburg,37.7623,-84.8433,8.28,63,100,9.74,US,1733352745
519,al-hamdaniya,36.2715,43.3737,9.91,50,19,1.89,IQ,1733352746
520,plastun,44.7561,136.2939,-8.41,60,48,4.38,RU,1733352747
521,chui,-33.6971,-53.4616,15.66,73,1,3.88,UY,1733352748
522,la'ie,21.6477,-157.9253,28.98,78,12,0.89,US,1733352749
523,carutapera,-1.195,-46.02,25.43,86,44,3.68,BR,1733352750
524,tena,-0.9833,-77.8167,23.45,93,86,0.87,EC,1733352752
525,mata-utu,-13.2816,-176.1745,28.16,80,100,6.89,WF,1733352753
526,sortavala,61.7053,30.6918,-5.35,90,4,0.62,RU,1733352754
527,necochea,-38.5473,-58.7368,17.07,89,80,4.86,AR,1733352681
528,xiaoweizhai,26.1903,107.5125,8.23,94,100,2.21,CN,1733352756
529,xuanzhou,30.9525,118.7553,9.01,86,100,2.26,CN,1733352757
530,rio grande,-32.035,-52.0986,17.53,64,0,5.71,BR,1733352489
531,mount juliet,36.2001,-86.5186,11.99,44,100,7.72,US,1733352760
532,cole harbour,44.6724,-63.4751,-3.93,67,0,1.54,CA,1733352761
533,lake carmel,41.4615,-73.671,2.65,65,100,2.06,US,1733352762
534,bijawar,24.6333,79.5,15.18,50,13,0.99,IN,1733352763
535,itaituba,-4.2761,-55.9836,24.61,93,100,0.78,BR,1733352625
536,nogliki,51.8333,143.1667,-25.06,100,92,2.49,RU,1733352766
537,inhambane,-23.865,35.3833,24.66,84,0,5.01,MZ,1733352767
538,piton saint-leu,-21.2196,55.3151,22.06,73,100,2.06,RE,1733352768
539,cooma,-36.2333,149.1333,25.09,55,15,2.47,AU,1733352769
540,butha-buthe,-28.8333,28.5,11.16,36,1,1.62,LS,1733352771
541,sur,22.5667,59.5289,23.69,57,47,3.88,OM,1733352772
542,oliver,49.1831,-119.5524,0.95,75,2,1.54,CA,1733352774
543,tshabong,-26.05,22.45,26.76,18,26,2.89,BW,1733352695
544,mount pearl,47.5166,-52.7813,-2.04,81,40,4.63,CA,1733352776
545,lubang,13.8584,120.124,27.58,80,94,7.1,PH,1733352777
546,plymouth,41.8334,-70.8328,3.36,68,100,2.06,US,1733352486
547,mangrol,21.1167,70.1167,24.08,41,52,5.2,IN,1733352779
548,barabinsk,55.3571,78.357,-9.92,96,76,4.17,RU,1733352780
549,manturovo,58.3353,44.7619,-5.08,87,51,4.11,RU,1733352781
550,tarakan,3.3,117.6333,24.72,94,75,1.54,ID,1733352782
551,es castell,39.8795,4.2854,13.38,62,40,5.14,ES,1733352783
552,meadow lake,34.8014,-106.5436,14.27,42,3,0.79,US,1733352784
553,amos,48.5669,-78.1162,-3.49,95,100,4.87,CA,1733352786
554,barah,13.7,30.3667,18.22,22,0,4.68,SD,1733352787
555,nuku'alofa,-21.1333,-175.2,29.19,79,40,6.17,TO,1733352788
556,namtsy,62.7161,129.6658,-23.97,82,62,3.6,RU,1733352790
557,mahina,-17.5065,-149.489,30.87,66,0,5.66,PF,1733352791
558,sammichele di bari,40.8867,16.9478,10.6,90,40,2.06,IT,1733352792
559,pierre,44.3683,-100.351,-1.49,29,0,11.83,US,1733352638
560,lesozavodsk,45.4794,133.4244,-13.99,90,68,3.97,RU,1733352794
561,tangalle,6.024,80.7911,25.13,81,100,1.2,LK,1733352795
562,al jaradiyah,16.5795,42.9124,27.23,74,57,2.27,SA,1733352796
563,luang namtha,20.9497,101.4011,18.54,97,10,0.35,LA,1733352797
564,nago,26.5881,127.9761,18.52,67,37,3.7,JP,1733352798
565,yilan,24.757,121.753,17.95,92,99,0.68,TW,1733352799
566,nova sintra,14.8667,-24.7167,25.24,61,0,7.39,CV,1733352800
567,deqen,29.9618,90.7188,-4.72,20,0,2.35,CN,1733352801
568,saint-francois,46.4154,3.9054,-0.2,94,64,1.54,FR,1733352802
569,tanuku,16.75,81.7,23.41,87,97,2.69,IN,1733352803
570,solleftea,63.1667,17.2667,-7.08,75,100,3.13,SE,1733352805
571,turmalina,-17.2856,-42.73,21.5,92,99,1.15,BR,1733352807
572,chania,35.5122,24.0156,14.78,88,40,0.0,GR,1733352808
573,kaiyuan,23.6977,103.3037,17.2,80,88,1.04,CN,1733352809
574,emerald,-23.5333,148.1667,27.97,64,40,6.01,AU,1733352810
575,ubinskoye,55.3068,79.6802,-10.51,96,81,4.57,RU,1733352811
576,berdigestyakh,62.0989,126.6992,-25.91,95,65,3.28,RU,1733352812
577,ujae,8.9322,165.7642,28.48,79,100,8.53,MH,1733352813
578,jiwani,25.05,61.7417,23.82,68,57,3.36,PK,1733352647
579,benguela,-12.5763,13.4055,25.41,84,98,1.12,AO,1733352815
